#location service enabled;location service initializing;location updated;heading updated;location provider;location provider class;UTC device;UTC location;lat;lng;accuracy[m];user heading[°];device orientation[°];speed;has gps fix;satellites used;satellites in view
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.494;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;185.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.529;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.562;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;178.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.595;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.629;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.662;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.696;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.730;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;179.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.763;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.796;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;179.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.830;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;178.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.864;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.897;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.931;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;167.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.965;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101937.997;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.032;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.065;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.098;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.133;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;172.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.166;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;180.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.199;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;175.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.233;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.268;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;182.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.300;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;183.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.334;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;180.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.367;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;183.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.401;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;192.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.435;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;184.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.468;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;182.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.502;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;178.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.535;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.570;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;179.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.602;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;183.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.636;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;180.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.670;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.703;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.736;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;182.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.770;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.806;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;187.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.837;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;182.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.871;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.904;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;164.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.941;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101938.971;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;179.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.008;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;175.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.039;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;175.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.072;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.106;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;179.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.139;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.173;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.208;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.240;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;166.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.273;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;167.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.308;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;171.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.341;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.374;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.408;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.441;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.475;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.510;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.543;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;175.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.576;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;182.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.610;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;182.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.643;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;180.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.676;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.711;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;188.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.744;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.778;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.811;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;179.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.846;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.878;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;180.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.912;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.946;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101939.979;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.013;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.047;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;179.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.081;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;182.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.114;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.148;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.180;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.215;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;180.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.249;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.282;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;171.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.314;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.348;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.382;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.418;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.449;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.482;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.516;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.551;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.583;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;162.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.618;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;161.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.651;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;161.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.686;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;163.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.718;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;168.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.752;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;164.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.786;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;170.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.818;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.853;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;172.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.886;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;175.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.919;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;176.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.953;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;171.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101940.988;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;171.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.020;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;180.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.053;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;181.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.089;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;179.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.121;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;175.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.155;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;167.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.188;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.221;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.255;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;177.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.290;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;170.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.322;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;172.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.356;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;168.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.390;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.423;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.456;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;173.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.490;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;175.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.523;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;171.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.558;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.591;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;171.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.624;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;174.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.657;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;170.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.692;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;170.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.727;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;171.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.758;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;161.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.793;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;159.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.827;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;158.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.860;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;163.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.896;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;164.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.927;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;164.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.961;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;164.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101941.994;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;157.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101942.028;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;165.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101942.061;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;169.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101942.094;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;168.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101942.128;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;175.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101942.162;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;172.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101942.195;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;168.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101942.230;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;163.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;False;unity;DeviceLocationProvider;20180516-101942.262;20180516-101923.562;48.35732270;15.60961820;82.0;0.0;178.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
