#location service enabled;location service initializing;location updated;heading updated;location provider;location provider class;UTC device;UTC location;lat;lng;accuracy[m];user heading[°];device orientation[°];speed;has gps fix;satellites used;satellites in view
True;False;False;True;unity;DeviceLocationProvider;20180516-102303.939;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102303.972;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;322.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.006;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;324.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.039;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;290.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.074;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;278.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.107;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;294.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.140;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.174;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.209;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;295.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.241;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;293.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.275;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.309;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;336.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.342;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;316.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.376;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;301.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.409;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;298.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.443;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;314.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.475;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;326.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.510;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;323.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.543;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.580;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;312.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.610;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.644;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;342.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.677;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;354.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.711;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;304.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.745;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;256.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.778;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;260.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.813;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;297.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.845;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;315.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.879;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;311.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.913;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;312.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.947;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;311.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102304.979;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;306.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.013;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;312.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.048;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;318.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.084;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.113;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;299.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.147;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;316.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.180;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;314.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.214;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;264.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.248;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;259.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.281;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;291.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.315;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;291.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.348;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;301.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.382;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.416;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;321.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.450;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;318.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.483;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;316.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.516;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;312.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.550;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;303.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.583;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.617;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;328.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.651;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;318.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.684;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;308.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.718;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.751;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;344.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.785;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;285.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.818;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;309.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.852;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;324.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.885;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;295.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.918;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;288.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.952;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;293.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102305.986;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;314.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.019;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;316.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.057;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.087;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;311.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.120;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;329.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.153;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;319.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.189;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;303.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.221;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;313.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.254;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;315.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.290;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;308.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.322;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;283.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.355;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;272.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.388;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;309.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.421;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;312.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.455;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;293.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.490;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;292.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.523;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.556;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.590;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;306.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.623;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;297.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.657;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;297.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.691;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;309.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.726;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.758;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;319.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.791;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.825;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;313.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.857;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;319.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.892;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;297.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.925;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;296.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.958;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;341.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102306.993;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;322.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.032;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;286.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.059;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;298.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.093;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.128;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;302.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.160;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;302.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.194;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;304.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.228;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.260;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;303.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.295;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;309.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.329;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.361;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;305.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.395;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;306.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.429;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;284.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.462;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;271.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.495;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;293.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.534;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.562;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;291.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.597;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;280.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.630;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;294.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.663;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.697;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;320.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.732;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;299.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.764;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;305.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.797;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;305.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.831;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;316.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.865;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;304.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.898;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;295.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.932;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;307.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.965;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;327.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102307.998;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;281.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.032;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;315.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.069;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;335.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.099;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;293.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.133;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;287.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.166;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;282.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.200;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;326.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.233;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;317.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.269;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;313.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.301;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;319.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.335;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;322.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.368;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;315.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.401;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.435;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;310.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.469;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;321.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.505;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;319.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.535;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;293.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.569;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;287.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.603;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;270.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.636;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;279.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.671;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;326.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
True;False;False;True;unity;DeviceLocationProvider;20180516-102308.703;20180516-102237.000;48.35696000;15.61068530;3.0;14.8;298.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
