#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193138.251;20180614-193138.000;37.7848663;-122.403107;32;148.7;183.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193138.751;20180614-193138.000;37.7848663;-122.403107;32;148.7;174.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193139.251;20180614-193139.000;37.78485;-122.403091;32;135.5;189;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193139.752;20180614-193139.000;37.78485;-122.403091;32;135.5;185.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193140.252;20180614-193140.000;37.78484;-122.403091;32;180;188.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193140.752;20180614-193140.000;37.78484;-122.403091;32;180;189.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193141.252;20180614-193141.000;37.784832;-122.403091;32;180;183.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193141.753;20180614-193141.000;37.784832;-122.403091;32;180;184;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193142.253;20180614-193142.000;37.7848244;-122.403091;32;180;174.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193142.754;20180614-193142.000;37.7848244;-122.403091;32;180;182.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193143.254;20180614-193142.000;37.7848244;-122.403091;32;180;170.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193143.754;20180614-193142.000;37.7848244;-122.403091;32;180;183.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193144.254;20180614-193144.000;37.78481;-122.403107;32;228;172.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193144.755;20180614-193144.000;37.78481;-122.403107;32;228;177.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193145.255;20180614-193145.000;37.7847977;-122.403114;32;209.6;172.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193145.755;20180614-193145.000;37.7847977;-122.403114;32;209.6;173.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193146.255;20180614-193146.000;37.78479;-122.4031;32;118.8;179.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193146.755;20180614-193146.000;37.78479;-122.4031;32;118.8;173.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193147.255;20180614-193147.000;37.78478;-122.403107;32;215;181.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193147.756;20180614-193147.000;37.78478;-122.403107;32;215;168.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193148.256;20180614-193148.000;37.78476;-122.403114;32;199.3;169.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193148.757;20180614-193148.000;37.78476;-122.403114;32;199.3;149.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193149.257;20180614-193149.000;37.78474;-122.40313;32;218.7;172.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193149.757;20180614-193149.000;37.78474;-122.40313;32;218.7;166.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193150.257;20180614-193149.000;37.78474;-122.40313;32;218.7;173.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193150.758;20180614-193149.000;37.78474;-122.40313;32;218.7;168.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193151.257;20180614-193151.000;37.78472;-122.40313;32;180;171.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193151.758;20180614-193151.000;37.78472;-122.40313;32;180;174.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193152.258;20180614-193152.000;37.7847061;-122.40313;32;180;168.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193152.758;20180614-193152.000;37.7847061;-122.40313;32;180;176.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193153.258;20180614-193153.000;37.7846947;-122.403122;32;144.9;166.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193153.759;20180614-193153.000;37.7846947;-122.403122;32;144.9;173;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193154.259;20180614-193154.000;37.784687;-122.403114;32;133.9;158.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193154.760;20180614-193154.000;37.784687;-122.403114;32;133.9;174.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193155.259;20180614-193155.000;37.78466;-122.403114;32;180;162.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193155.760;20180614-193155.000;37.78466;-122.403114;32;180;164.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193156.260;20180614-193156.000;37.7846336;-122.4031;32;152.1;156.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193156.760;20180614-193156.000;37.7846336;-122.4031;32;152.1;157.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193157.261;20180614-193157.000;37.7846069;-122.403091;32;161.4;158.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193157.761;20180614-193157.000;37.7846069;-122.403091;32;161.4;159.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193158.261;20180614-193158.000;37.7845879;-122.403084;32;159.8;165.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193158.761;20180614-193158.000;37.7845879;-122.403084;32;159.8;159.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193159.262;20180614-193159.000;37.78457;-122.403076;32;155.9;172.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193159.762;20180614-193159.000;37.78457;-122.403076;32;155.9;163.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193200.262;20180614-193200.000;37.7845535;-122.403069;32;157;175.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193200.762;20180614-193200.000;37.7845535;-122.403069;32;157;167.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193201.263;20180614-193201.000;37.78454;-122.403069;32;180;181.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193201.763;20180614-193201.000;37.78454;-122.403069;32;180;173.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193202.263;20180614-193202.000;37.78453;-122.403061;32;141.3;179.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193202.763;20180614-193202.000;37.78453;-122.403061;32;141.3;174;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193203.264;20180614-193203.000;37.78452;-122.403046;32;123.7;174.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193203.764;20180614-193203.000;37.78452;-122.403046;32;123.7;177.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193204.265;20180614-193204.000;37.7845154;-122.403023;32;101.3;172.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193204.764;20180614-193204.000;37.7845154;-122.403023;32;101.3;179.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193205.265;20180614-193205.000;37.7845039;-122.403008;32;127.5;169.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193205.765;20180614-193205.000;37.7845039;-122.403008;32;127.5;182.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193206.265;20180614-193206.000;37.7844925;-122.403;32;144.9;172.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193206.766;20180614-193206.000;37.7844925;-122.403;32;144.9;184.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193207.266;20180614-193207.000;37.78449;-122.402985;32;99.5;175.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193207.766;20180614-193207.000;37.78449;-122.402985;32;99.5;179.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193208.266;20180614-193207.000;37.78449;-122.402985;32;99.5;171.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193208.766;20180614-193207.000;37.78449;-122.402985;32;99.5;172.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193209.266;20180614-193209.000;37.7844772;-122.402992;32;208.7;174.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193209.767;20180614-193209.000;37.7844772;-122.402992;32;208.7;169.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193210.268;20180614-193210.000;37.7844658;-122.402985;32;148.4;175.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193210.768;20180614-193210.000;37.7844658;-122.402985;32;148.4;166.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193211.268;20180614-193211.000;37.78445;-122.402985;32;180;165.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193211.768;20180614-193211.000;37.78445;-122.402985;32;180;153.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193212.268;20180614-193212.000;37.78444;-122.402985;32;180;164.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193212.769;20180614-193212.000;37.78444;-122.402985;32;180;157.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193213.269;20180614-193213.000;37.78443;-122.402969;32;122;167.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193213.769;20180614-193213.000;37.78443;-122.402969;32;122;153.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193214.269;20180614-193214.000;37.78443;-122.402962;32;122;154.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193214.770;20180614-193214.000;37.78443;-122.402962;32;122;147.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193215.270;20180614-193215.000;37.7844162;-122.402954;32;132.6;148.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193215.770;20180614-193215.000;37.7844162;-122.402954;32;132.6;156.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193216.270;20180614-193216.000;37.7844048;-122.402954;32;180;152.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193216.771;20180614-193216.000;37.7844048;-122.402954;32;180;159;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193217.271;20180614-193217.000;37.78439;-122.402946;32;151.6;134.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193217.772;20180614-193217.000;37.78439;-122.402946;32;151.6;134.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193218.271;20180614-193218.000;37.7843742;-122.402939;32;156.1;113.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193218.772;20180614-193218.000;37.7843742;-122.402939;32;156.1;124.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193219.272;20180614-193219.000;37.7843628;-122.402939;32;180;113.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193219.775;20180614-193219.000;37.7843628;-122.402939;32;180;127.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193220.272;20180614-193220.000;37.78435;-122.402939;32;180;123.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193220.773;20180614-193220.000;37.78435;-122.402939;32;180;126.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193221.273;20180614-193221.000;37.7843437;-122.402939;32;180;123.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193221.773;20180614-193221.000;37.7843437;-122.402939;32;180;125;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193222.273;20180614-193221.000;37.7843437;-122.402939;32;180;124.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193222.774;20180614-193221.000;37.7843437;-122.402939;32;180;119.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193223.274;20180614-193223.000;37.7843475;-122.402931;32;180;120.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193223.774;20180614-193223.000;37.7843475;-122.402931;32;180;107.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193224.275;20180614-193224.000;37.7843475;-122.402924;32;99.5;118;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193224.775;20180614-193224.000;37.7843475;-122.402924;32;99.5;103;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193225.275;20180614-193225.000;37.78435;-122.402916;32;99.5;111.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193225.775;20180614-193225.000;37.78435;-122.402916;32;99.5;81.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193226.276;20180614-193226.000;37.78437;-122.402908;32;35.4;69.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193226.776;20180614-193226.000;37.78437;-122.402908;32;35.4;62.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193227.276;20180614-193227.000;37.7843857;-122.402893;32;43.7;85.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193227.776;20180614-193227.000;37.7843857;-122.402893;32;43.7;83.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193228.277;20180614-193228.000;37.7843971;-122.402878;32;52.8;99.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193228.777;20180614-193228.000;37.7843971;-122.402878;32;52.8;102.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193229.277;20180614-193229.000;37.7844;-122.402855;32;82.8;98.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193229.777;20180614-193229.000;37.7844;-122.402855;32;82.8;99.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193230.277;20180614-193230.000;37.7844124;-122.40284;32;50.4;102;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193230.778;20180614-193230.000;37.7844124;-122.40284;32;50.4;108.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193231.278;20180614-193231.000;37.7844238;-122.402824;32;54.5;91.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193231.778;20180614-193231.000;37.7844238;-122.402824;32;54.5;103.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193232.279;20180614-193232.000;37.7844238;-122.402809;32;90;84.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193232.779;20180614-193232.000;37.7844238;-122.402809;32;90;93.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193233.279;20180614-193233.000;37.78443;-122.402794;32;67.5;78.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193233.780;20180614-193233.000;37.78443;-122.402794;32;67.5;87.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193234.279;20180614-193234.000;37.78444;-122.402779;32;56.3;71.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193234.780;20180614-193234.000;37.78444;-122.402779;32;56.3;79.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193235.280;20180614-193235.000;37.78444;-122.402763;32;90;69.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193235.780;20180614-193235.000;37.78444;-122.402763;32;90;73.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193236.281;20180614-193236.000;37.7844429;-122.402748;32;79.1;68.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193236.781;20180614-193236.000;37.7844429;-122.402748;32;79.1;67.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193237.281;20180614-193237.000;37.78445;-122.402733;32;64.7;69;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193237.781;20180614-193237.000;37.78445;-122.402733;32;64.7;60.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193238.282;20180614-193238.000;37.7844543;-122.402725;32;64.7;66.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193238.782;20180614-193238.000;37.7844543;-122.402725;32;64.7;55.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193239.282;20180614-193239.000;37.78446;-122.4027;32;73.1;69;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193239.782;20180614-193239.000;37.78446;-122.4027;32;73.1;55.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193240.282;20180614-193240.000;37.7844734;-122.402679;32;57.5;69.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193240.783;20180614-193240.000;37.7844734;-122.402679;32;57.5;61.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193241.283;20180614-193241.000;37.7844734;-122.402672;32;57.5;76;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193241.783;20180614-193241.000;37.7844734;-122.402672;32;57.5;66.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193242.284;20180614-193242.000;37.78448;-122.402657;32;73.3;73.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193242.784;20180614-193242.000;37.78448;-122.402657;32;73.3;66.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193243.284;20180614-193243.000;37.78449;-122.402649;32;38.7;64.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193243.785;20180614-193243.000;37.78449;-122.402649;32;38.7;58.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;TRUE;FALSE;;DeviceLocationProvider;20180614-193244.285;20180614-193244.000;37.7844925;-122.402626;32;83.8;52.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
FALSE;FALSE;FALSE;FALSE;;DeviceLocationProvider;20180614-193244.785;20180614-193244.000;37.7844925;-122.402626;32;83.8;52.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider]
