#location service enabled;location service intializing;location updated;userheading updated;location provider;location provider class;time device [utc];time location [utc];latitude;longitude;accuracy [m];user heading [�];device orientation [�];speed [km/h];has gps fix;satellites used;satellites in view;heading smoothing strategy;orientation smoothing strategy
True;False;False;True;unity;DeviceLocationProvider;20180614-193350.888;20180614-193350.000;37.78509520;-122.40182500;32.0;53.0;42.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193351.385;20180614-193351.000;37.78510280;-122.40180000;32.0;73.1;54.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193351.388;20180614-193351.000;37.78510280;-122.40180000;32.0;57.0;45.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193351.390;20180614-193351.000;37.78510280;-122.40180000;32.0;60.7;44.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193351.886;20180614-193351.000;37.78510280;-122.40180000;32.0;73.1;42.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193351.888;20180614-193351.000;37.78510280;-122.40180000;32.0;63.2;45.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193351.889;20180614-193351.000;37.78510280;-122.40180000;32.0;68.4;46.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193352.388;20180614-193352.000;37.78511000;-122.40177900;32.0;71.1;59.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193352.390;20180614-193352.000;37.78511000;-122.40177900;32.0;68.9;49.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193352.391;20180614-193352.000;37.78511000;-122.40177900;32.0;70.2;48.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193352.886;20180614-193352.000;37.78511000;-122.40177900;32.0;71.1;49.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193352.888;20180614-193352.000;37.78511000;-122.40177900;32.0;70.4;48.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193352.890;20180614-193352.000;37.78511000;-122.40177900;32.0;72.1;50.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193353.386;20180614-193353.000;37.78512000;-122.40174100;32.0;75.3;63.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193353.389;20180614-193353.000;37.78512000;-122.40174100;32.0;72.7;53.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193353.393;20180614-193353.000;37.78512000;-122.40174100;32.0;72.6;52.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193353.886;20180614-193353.000;37.78512000;-122.40174100;32.0;75.3;52.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193353.888;20180614-193353.000;37.78512000;-122.40174100;32.0;73.2;53.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193353.889;20180614-193353.000;37.78512000;-122.40174100;32.0;73.2;55.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193354.387;20180614-193354.000;37.78513000;-122.40172600;32.0;56.3;60.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193354.388;20180614-193354.000;37.78513000;-122.40172600;32.0;69.8;57.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193354.389;20180614-193354.000;37.78513000;-122.40172600;32.0;69.5;56.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193354.887;20180614-193354.000;37.78513000;-122.40172600;32.0;56.3;50.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193354.888;20180614-193354.000;37.78513000;-122.40172600;32.0;66.9;55.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193354.889;20180614-193354.000;37.78513000;-122.40172600;32.0;65.8;56.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193355.387;20180614-193355.000;37.78514000;-122.40171100;32.0;56.3;52.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193355.388;20180614-193355.000;37.78514000;-122.40171100;32.0;63.9;56.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193355.389;20180614-193355.000;37.78514000;-122.40171100;32.0;61.0;55.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193355.887;20180614-193355.000;37.78514000;-122.40171100;32.0;56.3;49.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193355.889;20180614-193355.000;37.78514000;-122.40171100;32.0;60.1;53.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193355.890;20180614-193355.000;37.78514000;-122.40171100;32.0;56.3;53.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193356.388;20180614-193356.000;37.78515630;-122.40170000;32.0;34.0;49.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193356.389;20180614-193356.000;37.78515630;-122.40170000;32.0;51.9;52.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193356.390;20180614-193356.000;37.78515630;-122.40170000;32.0;50.8;51.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193356.888;20180614-193356.000;37.78515630;-122.40170000;32.0;34.0;55.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193356.889;20180614-193356.000;37.78515630;-122.40170000;32.0;47.4;51.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193356.890;20180614-193356.000;37.78515630;-122.40170000;32.0;45.2;51.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193357.388;20180614-193357.000;37.78516000;-122.40170000;32.0;34.0;48.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193357.389;20180614-193357.000;37.78516000;-122.40170000;32.0;42.9;51.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193357.389;20180614-193357.000;37.78516000;-122.40170000;32.0;39.5;51.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193357.888;20180614-193357.000;37.78516000;-122.40170000;32.0;34.0;58.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193357.890;20180614-193357.000;37.78516000;-122.40170000;32.0;38.4;52.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193357.891;20180614-193357.000;37.78516000;-122.40170000;32.0;34.0;52.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193358.389;20180614-193358.000;37.78517000;-122.40169500;32.0;20.1;44.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193358.391;20180614-193358.000;37.78517000;-122.40169500;32.0;31.2;51.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193358.392;20180614-193358.000;37.78517000;-122.40169500;32.0;30.5;52.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193358.890;20180614-193358.000;37.78517000;-122.40169500;32.0;20.1;57.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193358.892;20180614-193358.000;37.78517000;-122.40169500;32.0;28.4;53.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193358.893;20180614-193358.000;37.78517000;-122.40169500;32.0;27.0;52.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193359.389;20180614-193359.000;37.78518300;-122.40168800;32.0;28.3;42.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193359.391;20180614-193359.000;37.78518300;-122.40168800;32.0;27.3;50.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193359.393;20180614-193359.000;37.78518300;-122.40168800;32.0;25.6;51.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193359.890;20180614-193359.000;37.78518300;-122.40168800;32.0;28.3;53.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193359.892;20180614-193359.000;37.78518300;-122.40168800;32.0;26.1;51.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193359.895;20180614-193359.000;37.78518300;-122.40168800;32.0;24.2;50.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193400.389;20180614-193400.000;37.78519440;-122.40167200;32.0;54.5;37.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193400.390;20180614-193400.000;37.78519440;-122.40167200;32.0;30.1;47.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193400.390;20180614-193400.000;37.78519440;-122.40167200;32.0;32.7;48.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193400.890;20180614-193400.000;37.78519440;-122.40167200;32.0;54.5;48.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193400.892;20180614-193400.000;37.78519440;-122.40167200;32.0;37.1;48.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193400.893;20180614-193400.000;37.78519440;-122.40167200;32.0;41.4;46.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193401.390;20180614-193401.000;37.78520580;-122.40166500;32.0;31.6;38.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193401.390;20180614-193401.000;37.78520580;-122.40166500;32.0;39.4;44.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193401.391;20180614-193401.000;37.78520580;-122.40166500;32.0;42.2;44.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193401.890;20180614-193401.000;37.78520580;-122.40166500;32.0;31.6;45.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193401.891;20180614-193401.000;37.78520580;-122.40166500;32.0;40.1;44.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193401.891;20180614-193401.000;37.78520580;-122.40166500;32.0;43.0;43.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193402.390;20180614-193402.000;37.78521730;-122.40166500;32.0;0.0;36.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193402.391;20180614-193402.000;37.78521730;-122.40166500;32.0;34.7;41.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193402.392;20180614-193402.000;37.78521730;-122.40166500;32.0;29.5;42.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193402.891;20180614-193402.000;37.78521730;-122.40166500;32.0;0.0;41.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193402.893;20180614-193402.000;37.78521730;-122.40166500;32.0;23.5;42.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193402.894;20180614-193402.000;37.78521730;-122.40166500;32.0;15.8;41.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193403.392;20180614-193403.000;37.78522490;-122.40166500;32.0;0.0;41.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193403.394;20180614-193403.000;37.78522490;-122.40166500;32.0;12.5;40.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193403.396;20180614-193403.000;37.78522490;-122.40166500;32.0;7.7;40.8;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193403.925;20180614-193403.000;37.78522490;-122.40166500;32.0;0.0;42.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193403.926;20180614-193403.000;37.78522490;-122.40166500;32.0;6.2;41.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193403.927;20180614-193403.000;37.78522490;-122.40166500;32.0;0.0;40.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193404.425;20180614-193404.000;37.78523640;-122.40165700;32.0;22.7;50.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193404.427;20180614-193404.000;37.78523640;-122.40165700;32.0;4.5;42.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193404.428;20180614-193404.000;37.78523640;-122.40165700;32.0;5.6;42.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193404.926;20180614-193404.000;37.78523640;-122.40165700;32.0;22.7;42.3;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193404.928;20180614-193404.000;37.78523640;-122.40165700;32.0;9.1;43.5;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193404.931;20180614-193404.000;37.78523640;-122.40165700;32.0;11.4;43.9;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193405.426;20180614-193405.000;37.78524780;-122.40164900;32.0;35.1;47.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193405.429;20180614-193405.000;37.78524780;-122.40164900;32.0;16.1;44.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193405.430;20180614-193405.000;37.78524780;-122.40164900;32.0;20.2;45.0;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;False;False;;DeviceLocationProvider;20180614-193405.926;20180614-193405.000;37.78524780;-122.40164900;32.0;35.1;33.2;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;False;False;;DeviceLocationProvider;20180614-193405.927;20180614-193405.000;37.78524780;-122.40164900;32.0;23.2;43.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;False;True;unity;DeviceLocationProvider;20180614-193405.928;20180614-193405.000;37.78524780;-122.40164900;32.0;28.9;44.1;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
False;False;True;False;;DeviceLocationProvider;20180614-193406.426;20180614-193406.000;37.78526000;-122.40164200;32.0;29.8;44.7;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingNoOp;Mapbox.Unity.Location.AngleSmoothingNoOp
False;False;True;False;;DeviceLocationProvider;20180614-193406.428;20180614-193406.000;37.78526000;-122.40164200;32.0;29.1;43.6;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingAverage;Mapbox.Unity.Location.AngleSmoothingAverage
True;False;True;True;unity;DeviceLocationProvider;20180614-193406.429;20180614-193406.000;37.78526000;-122.40164200;32.0;30.7;42.4;[not supported by provider];[not supported by provider];[not supported by provider];[not supported by provider];Mapbox.Unity.Location.AngleSmoothingLowPass;Mapbox.Unity.Location.AngleSmoothingLowPass
